id,seek,start,end,text,temperature,avg_logprob,compression_ratio,no_speech_prob
214,42784,436.84,439.84," Assim que ele cabeça de vaso, nunca eu vou conseguir entrar na minha casa.",0.0,-0.45129161633943254,1.7439759036144578,0.07474766671657562
215,42784,439.84,441.84, Por quê? Você queu queu queu queu queu queu falou foi verdade?,0.0,-0.45129161633943254,1.7439759036144578,0.07474766671657562
216,42784,441.84,444.84," Aqui ele cara a consciente, eu vou voltar, porque eu peguei onde é a mante do queis.",0.0,-0.45129161633943254,1.7439759036144578,0.07474766671657562
217,42784,444.84,448.84," Galer, olha só, queu queu caiu e veja na casa dele por casa do medo.",0.0,-0.45129161633943254,1.7439759036144578,0.07474766671657562
218,42784,448.84,451.84," Do cabeça de vaso, não é crédito nisso, meu.",0.0,-0.45129161633943254,1.7439759036144578,0.07474766671657562
219,42784,451.84,453.84," Só que quando eu verá o esquí de vitói, ele tinha galera.",0.0,-0.45129161633943254,1.7439759036144578,0.07474766671657562
220,42784,453.84,455.84, Eu vou ter poderes.,0.0,-0.45129161633943254,1.7439759036144578,0.07474766671657562
221,45584,455.84,457.84, Então aquilo ali não vai adiantar de nada.,0.0,-0.3535106814637476,1.7836257309941521,0.02194361947476864
222,45584,457.84,459.84, Eu vou fazer ele devolver o meu diamante.,0.0,-0.3535106814637476,1.7836257309941521,0.02194361947476864
223,45584,459.84,462.84," E agora eu acabo de virar o esquí de vitói, ele te ditou novos.",0.0,-0.3535106814637476,1.7836257309941521,0.02194361947476864
224,45584,462.84,465.84," Só que agora Galer, eu sou quase o tamanho de uma casa.",0.0,-0.3535106814637476,1.7836257309941521,0.02194361947476864
225,45584,465.84,469.84," Olha só isso, tem essa casa aqui e eu sou desse tamanho.",0.0,-0.3535106814637476,1.7836257309941521,0.02194361947476864
226,45584,469.84,471.84, Agora eu era de assustar o caer.,0.0,-0.3535106814637476,1.7836257309941521,0.02194361947476864
227,45584,471.84,476.84, Só que é te disse o queu que você soubesque o mais 80% das pessoas que assiste no nosso juo de aqui no YouTube.,0.0,-0.3535106814637476,1.7836257309941521,0.02194361947476864
228,45584,476.84,478.84, Não são inscritos no nosso canal.,0.0,-0.3535106814637476,1.7836257309941521,0.02194361947476864
229,45584,478.84,482.84," Se você não é inscritos, se inscreve em ajuda a gente abatei um milhão de escritos.",0.0,-0.3535106814637476,1.7836257309941521,0.02194361947476864
230,45584,482.84,484.84," Agora que você inscritos, que eu não veio, é hora de trolar o caer.",0.0,-0.3535106814637476,1.7836257309941521,0.02194361947476864
231,48484,484.84,488.84," Bom, se ele acha que essa proteção toda vai parar o esquí de vitói,",0.0,-0.5648593683352415,1.651376146788991,0.08879601955413818
232,48484,488.84,490.84, ele te ele estar muito enganado.,0.0,-0.5648593683352415,1.651376146788991,0.08879601955413818
233,48484,490.84,494.84," Minha casa ficou muito segura, então o vídeo que aquele carinho foi conseguindo entrar na minha casa.",0.0,-0.5648593683352415,1.651376146788991,0.08879601955413818
234,48484,494.84,497.84," Inclusive, eu acho que eu posso ter um pouco.",0.0,-0.5648593683352415,1.651376146788991,0.08879601955413818
235,48484,497.84,498.84, Ele está aqui!,0.0,-0.5648593683352415,1.651376146788991,0.08879601955413818
236,48484,498.84,501.84, O cabelo é de privado de chico que não me acaso!,0.0,-0.5648593683352415,1.651376146788991,0.08879601955413818
237,48484,501.84,505.84," Eu cheguei, eu vou ir vai dia a sua casa, eu falei que queu rouba de amante.",0.0,-0.5648593683352415,1.651376146788991,0.08879601955413818
238,48484,505.84,507.84, Eu sou um brua!,0.0,-0.5648593683352415,1.651376146788991,0.08879601955413818
239,48484,507.84,508.84, Ahahahahahah!,0.0,-0.5648593683352415,1.651376146788991,0.08879601955413818
240,48484,508.84,513.8399999999999," Olha, meu Deus do céu, o que mostrei o feio, o teu de prozo vai parar daqui, eu não vou vender a mate nenhum.",0.0,-0.5648593683352415,1.651376146788991,0.08879601955413818
241,51384,513.84,515.84," Boa, Boa, você é o seu.",0.6,-0.7710947155278954,1.5784313725490196,0.06558480113744736
242,51384,515.84,519.84," Ai, ai, ai, galera, ele sabe o que confuso que que faz?",0.6,-0.7710947155278954,1.5784313725490196,0.06558480113744736
243,51384,519.84,521.84, Estou ficando louco!,0.6,-0.7710947155278954,1.5784313725490196,0.06558480113744736
244,51384,521.84,524.84," Bom, e agora com o poder do esquí de vitói, eu vou quebrar a casa do caer.",0.6,-0.7710947155278954,1.5784313725490196,0.06558480113744736
245,51384,524.84,525.84, O que é?,0.6,-0.7710947155278954,1.5784313725490196,0.06558480113744736
246,51384,525.84,527.84," Mas vamos aí atrás, eu só prefrei o entrar, ali.",0.6,-0.7710947155278954,1.5784313725490196,0.06558480113744736
247,51384,527.84,530.84," O pra isso, eu vou com espírter e testouma essa.",0.6,-0.7710947155278954,1.5784313725490196,0.06558480113744736
248,51384,530.84,532.84, Ahahahah!,0.6,-0.7710947155278954,1.5784313725490196,0.06558480113744736
249,51384,532.84,536.84," Agora, se isso a casa tem um buraco na crediente se mosterei muito forte.",0.6,-0.7710947155278954,1.5784313725490196,0.06558480113744736
250,51384,536.84,538.84," Você era que as imensas moderes de um funcionar, não.",0.6,-0.7710947155278954,1.5784313725490196,0.06558480113744736
251,51384,538.84,539.84, Eu acho que não!,0.6,-0.7710947155278954,1.5784313725490196,0.06558480113744736
252,51384,539.84,540.84, Era!,0.6,-0.7710947155278954,1.5784313725490196,0.06558480113744736
253,51384,540.84,541.84," Eles sumiam, ele foi embora!",0.6,-0.7710947155278954,1.5784313725490196,0.06558480113744736
254,54184,541.84,544.48," Ele ficou com medo de meios armadilhas, porque eu sou muito forte!",0.0,-0.5989618098482172,1.688622754491018,0.3122798204421997
255,54184,544.48,545.44," Ah, que beleza!",0.0,-0.5989618098482172,1.688622754491018,0.3122798204421997
256,54184,545.44,547.76," A mesa de eles deram certo, deixa eu lá ver o que ele fez!",0.0,-0.5989618098482172,1.688622754491018,0.3122798204421997
257,54184,547.76,548.88, Que eu acho que ele quebro...,0.0,-0.5989618098482172,1.688622754491018,0.3122798204421997
258,54184,548.88,551.6," Eu nem quebro, brantado da minha casa, mas foi só isso!",0.0,-0.5989618098482172,1.688622754491018,0.3122798204421997
259,54184,551.6,552.64, Isso que é fácil de concertar!,0.0,-0.5989618098482172,1.688622754491018,0.3122798204421997
260,54184,552.64,554.24," Galer, o que eu caiu, não sabe?",0.0,-0.5989618098482172,1.688622754491018,0.3122798204421997
261,54184,554.24,556.72," Porque eu já passei, então aqui não tem esse aerondar!",0.0,-0.5989618098482172,1.688622754491018,0.3122798204421997
262,54184,556.72,559.2," Aonde tem a privada dele, olha só!",0.0,-0.5989618098482172,1.688622754491018,0.3122798204421997
263,54184,559.2,560.96, Essa é que a privada do caer!,0.0,-0.5989618098482172,1.688622754491018,0.3122798204421997
264,54184,560.96,565.12, Agora eu vou quebrar e vou ficar aqui no lugar dela com o esquino e vitóele!,0.0,-0.5989618098482172,1.688622754491018,0.3122798204421997
265,54184,565.12,568.5600000000001," E na hora que ele viram usar a privada, ele vai tomar um sugesto!",0.0,-0.5989618098482172,1.688622754491018,0.3122798204421997
266,56856,568.56,571.76," Eu só tenho que tomar uma mudada, mas eu vou cocinar em esse, não é?",0.4,-0.8423107516381049,1.880466472303207,0.07801464945077896
267,56856,571.76,576.0," Porra, te casam a restorada, agora eu posso ficar em paz, eu vou até dormir um pouquinho!",0.4,-0.8423107516381049,1.880466472303207,0.07801464945077896
268,56856,576.0,579.4399999999999," Aí, mas eu não posso dormir não, porque eu estou muito nervoso, eu acho que eu preciso no banheiro.",0.4,-0.8423107516381049,1.880466472303207,0.07801464945077896
269,56856,579.4399999999999,581.04, Acho que eu vou fazer um coczinho!,0.4,-0.8423107516381049,1.880466472303207,0.07801464945077896
270,56856,581.04,582.16," Vai se andar em mim, não é?",0.4,-0.8423107516381049,1.880466472303207,0.07801464945077896
271,56856,582.16,582.88, Oi!,0.4,-0.8423107516381049,1.880466472303207,0.07801464945077896
272,56856,582.88,583.52, Criando!,0.4,-0.8423107516381049,1.880466472303207,0.07801464945077896
273,56856,583.52,584.9599999999999," Aonde eu vou viver em casa, vai embora!",0.4,-0.8423107516381049,1.880466472303207,0.07801464945077896
274,56856,584.9599999999999,585.4, Só daqui!,0.4,-0.8423107516381049,1.880466472303207,0.07801464945077896
275,56856,585.4,586.4, AAAAAAAA!,0.4,-0.8423107516381049,1.880466472303207,0.07801464945077896
276,56856,586.4,589.3599999999999," Eu vou morre de amante, deu a novo de amante!",0.4,-0.8423107516381049,1.880466472303207,0.07801464945077896
277,56856,589.3599999999999,592.64," Aí tá bom, tá bom, eu não preciso ficar curra, eu vi chilita até ver, meu!",0.4,-0.8423107516381049,1.880466472303207,0.07801464945077896
278,56856,592.64,595.28," Aqui, eu vou te amantar com o meu govola, eu tenho que ver o meu meu de amante, mas vou vou",0.4,-0.8423107516381049,1.880466472303207,0.07801464945077896
279,56856,595.28,596.56," vai embora, só daqui!",0.4,-0.8423107516381049,1.880466472303207,0.07801464945077896
280,59656,596.56,600.52," É bom, eu devo ver mesmo, se não, você vai ver, só eu vou ficar gigante destruir toda",0.0,-0.578871674971147,1.8814016172506738,0.04400194436311722
281,59656,600.52,601.52, sua casa!,0.0,-0.578871674971147,1.8814016172506738,0.04400194436311722
282,59656,601.52,604.8," Não, eu não preciso não, pode embora, eu posso, vai embora, cê, daqui, que eu devo",0.0,-0.578871674971147,1.8814016172506738,0.04400194436311722
283,59656,604.8,606.8399999999999," te amante, tem o monte aqui, vai, vai, vai!",0.0,-0.578871674971147,1.8814016172506738,0.04400194436311722
284,59656,606.8399999999999,608.4," Então tá bom, estou indo embora!",0.0,-0.578871674971147,1.8814016172506738,0.04400194436311722
285,59656,608.4,612.0799999999999," Proultinho, galera, agora só espero o que é em mim, eu devo ver todos os diamantes que ele",0.0,-0.578871674971147,1.8814016172506738,0.04400194436311722
286,59656,612.0799999999999,613.8399999999999," roubou, eu acho que é muito, não é?",0.0,-0.578871674971147,1.8814016172506738,0.04400194436311722
287,59656,613.8399999999999,616.3599999999999," Só isso que ele roubou, agora não, eu quero todos!",0.0,-0.578871674971147,1.8814016172506738,0.04400194436311722
288,59656,616.3599999999999,619.2399999999999, O que agora eu vou entrar na minha casa e vou descansar um pouco!,0.0,-0.578871674971147,1.8814016172506738,0.04400194436311722
289,59656,619.2399999999999,622.16," Aqui ele carém me curra, louco do canto, mas você falou aí, eu devo ir o diamante do",0.0,-0.578871674971147,1.8814016172506738,0.04400194436311722
290,59656,622.16,625.52," queas, antes que ele volte, porque o meu cara que ele mostrou que tá me acaso de novo, não!",0.0,-0.578871674971147,1.8814016172506738,0.04400194436311722
291,62552,625.52,629.88," O queas, eu tô indo aí meu amigo, o queas, o queas, o queas, o queas eu tá em casa, parece aí",0.2,-0.6349772637200463,2.1310861423220975,0.04270360991358757
292,62552,629.88,630.88, moço!,0.2,-0.6349772637200463,2.1310861423220975,0.04270360991358757
293,62552,630.88,633.48," Olha que aí, Rodrigo, galera, oi, cai tudo bom!",0.2,-0.6349772637200463,2.1310861423220975,0.04270360991358757
294,62552,633.48,636.8," Erra, tudo bom, olha ação, eu tenho uma coisa pra te deviver, toma o seu queas, cê?",0.2,-0.6349772637200463,2.1310861423220975,0.04270360991358757
295,62552,636.8,640.52," Eu vou te atinar um brilho, olha a sua vida, de precanticante, quando você ganhou, né?",0.2,-0.6349772637200463,2.1310861423220975,0.04270360991358757
296,62552,640.52,641.52," Ah, até o garotinho!",0.2,-0.6349772637200463,2.1310861423220975,0.04270360991358757
297,62552,641.52,645.16," Ah, aqui bom, carém, mas olha aqui, eu tenho uma coisa pra te mostrar, o que foi?",0.2,-0.6349772637200463,2.1310861423220975,0.04270360991358757
298,62552,645.16,647.16," Olha só, privada!",0.2,-0.6349772637200463,2.1310861423220975,0.04270360991358757
299,64716,647.16,657.64," É, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é, é",0.0,-0.09503714386123178,24.555555555555557,0.8260282278060913
