index,tiras,negatividade,neutralidade,positividade,sentimento_dominante,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,p_toxicity,Creator Name,Game Environment,Video Name,toxicidade,class_detoxify,class_perspective,classificacao_ia,texto_exibicao,Anotador_1,Anotador_2
4,"Pise para liberar a grade e iniciar o desafio final Último desafio, derrote os zumbis Nossa, eles apareceram agora ali na frente e são muitos Mas peraí, tem uns itens aqui e eu posso pegar eles Com isso eu vou ficar mais forte E agora pode vir, zumbi Como, não, só são muitos, são muitos, será que eu vou conseguir? Não, para, para de me atacar, para de me atacar, olha o tanto Eu tive uma ideia pra derrotar todos eles No meio dessa sala tem uma janela E todos os zumbis que estão passando embaixo dela estão pegando fogo Eu preciso dar um jeito de levar todos eles aqui Vem aqui, vem aqui, vem embaixo da janela, olha isso que está funcionando Todos eles estão pegando fogo Ainda bem que eles não são espertos e vão direto para o sol Alguns já não estão sobrevivendo, olha aqui, carne podre no chão Ai, eu vou conseguir derrotar todos vocês, toma, toma Só falta mais esses três agora E agora eu vou acabar com vocês, toma Será que abriu uma porta em algum lugar? Tem uma passagem aqui e ela me leva para fora, boa E agora eu vou colocar a figurinha da Momilong Legs no álbum da copa Ai, o que é isso? O que está acontecendo?",0.1457862257957458,0.6686554551124573,0.1855583190917968,NEU,0.165422111749649,0.005960043054074,0.0328074768185615,0.0031583930831402,0.0321940258145332,0.0411674007773399,0.0038173617795109,0.14082454,Cadres,Minecraft,Consegui Figurinhas dos MONSTROS no Minecraft [KCOVydJSs6M],,NT,NT,NT,"🎬 Canal: Cadres | 🎥 Vídeo: Consegui Figurinhas dos MONSTROS no Minecraft [KCOVydJSs6M]
⏱️ Segmento/Index: 4
──────────────────────────────────────────────────
Fala transcrita:
""Pise para liberar a grade e iniciar o desafio final Último desafio, derrote os zumbis Nossa, eles apareceram agora ali na frente e são muitos Mas peraí, tem uns itens aqui e eu posso pegar eles Com isso eu vou ficar mais forte E agora pode vir, zumbi Como, não, só são muitos, são muitos, será que eu vou conseguir? Não, para, para de me atacar, para de me atacar, olha o tanto Eu tive uma ideia pra derrotar todos eles No meio dessa sala tem uma janela E todos os zumbis que estão passando embaixo dela estão pegando fogo Eu preciso dar um jeito de levar todos eles aqui Vem aqui, vem aqui, vem embaixo da janela, olha isso que está funcionando Todos eles estão pegando fogo Ainda bem que eles não são espertos e vão direto para o sol Alguns já não estão sobrevivendo, olha aqui, carne podre no chão Ai, eu vou conseguir derrotar todos vocês, toma, toma Só falta mais esses três agora E agora eu vou acabar com vocês, toma Será que abriu uma porta em algum lugar? Tem uma passagem aqui e ela me leva para fora, boa E agora eu vou colocar a figurinha da Momilong Legs no álbum da copa Ai, o que é isso? O que está acontecendo?""",Avaliador_C,Avaliador_F
40,"Sai daqui! Toma! Pronto! Ih, caiu duas moedinhas ainda aqui de boas pra gente Deixa eu ver se por aqui tem algo... Não, não cai! Ah, vamos falar com esse cara Eu abrirei essa cabana se você me trazer todas as conchas mágicas dessa região Ainda tem mais? Isso aqui é mais? Nossa galera, por isso que eu tava pegando umas conchinha no meio do jogo Ele quer concha mágica Deixa eu ver o que é isso aqui Opa! Que a gente veio parar Onde é isso? Cara, eu vou jogando jogo, eu vou descobrindo Coisa nova Mano, o que é isso aqui, ó? Tem acho que como subir ali em cima Ai, que susto! Ah, tá atirando em mim, velho! Que é isso? Tem um arco e flecha Vamos tentar vir aqui em cima dele Dá pra eu ativar isso de alguma forma? Não... Oh, tem... Ah, pera aí! Protege Boa! Abre, abre, abre! Cara, tem um portão mágico aqui!",0.0521878711879253,0.8179376125335693,0.129874512553215,NEU,0.2204326391220092,0.0031075633596628,0.0345827303826808,0.0020238563884049,0.0355700887739658,0.0079546915367245,0.0072692711837589,0.35186127,AuthenticGames,Minecraft,A HISTÓRIA do AUTHENTIC PALITINHO de BORRACHA - FILME [Mh7Yb0Er-Z0],,GZ,GZ,GZ,"🎬 Canal: AuthenticGames | 🎥 Vídeo: A HISTÓRIA do AUTHENTIC PALITINHO de BORRACHA - FILME [Mh7Yb0Er-Z0]
⏱️ Segmento/Index: 40
──────────────────────────────────────────────────
Fala transcrita:
""Sai daqui! Toma! Pronto! Ih, caiu duas moedinhas ainda aqui de boas pra gente Deixa eu ver se por aqui tem algo... Não, não cai! Ah, vamos falar com esse cara Eu abrirei essa cabana se você me trazer todas as conchas mágicas dessa região Ainda tem mais? Isso aqui é mais? Nossa galera, por isso que eu tava pegando umas conchinha no meio do jogo Ele quer concha mágica Deixa eu ver o que é isso aqui Opa! Que a gente veio parar Onde é isso? Cara, eu vou jogando jogo, eu vou descobrindo Coisa nova Mano, o que é isso aqui, ó? Tem acho que como subir ali em cima Ai, que susto! Ah, tá atirando em mim, velho! Que é isso? Tem um arco e flecha Vamos tentar vir aqui em cima dele Dá pra eu ativar isso de alguma forma? Não... Oh, tem... Ah, pera aí! Protege Boa! Abre, abre, abre! Cara, tem um portão mágico aqui!""",Avaliador_C,Avaliador_F
5,"Não basta cair três vezes, você tem que cair quatro, né Gretchen? Aí eu falei, vai pedaço de cavalo, levanta de novo, sai correndo, a Lady foi e caiu. Eu falei, meu Deus, as muletas estão tudo caindo e eu não estou vendo inimigo nenhum. Ela falou, está lá em cima, eu falei, peraí que eu vou matar, eu consegui dar uns capas nele pra assustar ele. Eu falei, Gracia do céu, ajuda aqui, Gracia. Ela saiu correndo. Ela falou, então eu vou correr também? Mentira, eu fui lá dar um zigzag no cara. Eu falei, calma Lady, estou chegando. Só que quando cheguei não tinha mais nada da Lady, só tinha o pó dela. Quando eu vi que eu poderia matar o cara, ele me matou e eu pensei, vou fugir. E foi isso que eu fiz, saí correndo mesmo, com arma na mão mesmo. E eu saí correndo pra me esconder, a Gracia aqui lute sem arma, sem nada. Quando eu pensei que mais nada poderia me abalar do nada, sujo, um bocado de cara, eu falei, Gracia, me ajuda. Quando eu fui ver ela, já estava longe, longe, longe, longe. Aí eu pergunto, por que é que eu voltei pra salvar essa rapariga? Primeira oportunidade de fuga que a Gracia teve, ela fugiu e não pensou duas vezes.",0.3429832458496094,0.5415695309638977,0.1154471933841705,NEU,0.4729816019535064,0.0011816426413133,0.0317828021943569,0.0008315645973198,0.1392803788185119,0.0236186198890209,0.0042186798527836,0.3389984,Amy Scarlet,Roblox,MELHOR SQUAD DO FREE FIRE [g46ZO-8UwLM],,GZ,GZ,GZ,"🎬 Canal: Amy Scarlet | 🎥 Vídeo: MELHOR SQUAD DO FREE FIRE [g46ZO-8UwLM]
⏱️ Segmento/Index: 5
──────────────────────────────────────────────────
Fala transcrita:
""Não basta cair três vezes, você tem que cair quatro, né Gretchen? Aí eu falei, vai pedaço de cavalo, levanta de novo, sai correndo, a Lady foi e caiu. Eu falei, meu Deus, as muletas estão tudo caindo e eu não estou vendo inimigo nenhum. Ela falou, está lá em cima, eu falei, peraí que eu vou matar, eu consegui dar uns capas nele pra assustar ele. Eu falei, Gracia do céu, ajuda aqui, Gracia. Ela saiu correndo. Ela falou, então eu vou correr também? Mentira, eu fui lá dar um zigzag no cara. Eu falei, calma Lady, estou chegando. Só que quando cheguei não tinha mais nada da Lady, só tinha o pó dela. Quando eu vi que eu poderia matar o cara, ele me matou e eu pensei, vou fugir. E foi isso que eu fiz, saí correndo mesmo, com arma na mão mesmo. E eu saí correndo pra me esconder, a Gracia aqui lute sem arma, sem nada. Quando eu pensei que mais nada poderia me abalar do nada, sujo, um bocado de cara, eu falei, Gracia, me ajuda. Quando eu fui ver ela, já estava longe, longe, longe, longe. Aí eu pergunto, por que é que eu voltei pra salvar essa rapariga? Primeira oportunidade de fuga que a Gracia teve, ela fugiu e não pensou duas vezes.""",Avaliador_C,Avaliador_F
0,"Nesse vídeo, meu objetivo é entrar no Nether e conseguir o olho do fim, enquanto quatro caçadores tentam me parar. Só que tem uma diferença. Sempre que eu agacho, eu fico invisível. Pode parecer que fica muito fácil pra mim, mas na verdade não. Porque invisível não pode usar armadura. Então, se você gostou da ideia e gostar do vídeo, se inscreve aqui no canal que eu tô rumo a um milhão de inscritos. E se depois você não gostar de algo, é só se inscrever, é grátis. Também passa nos canais dos caçadores que estão aí na descrição, e agora aproveita o vídeo. Vocês estão prontos? Ah, sempre mesmo. Então beleza, mano. Vou começar a contagem. Ih, tá valendo, mano. Ah, o cara já vai pra minha frente, velho. Que que é isso? Que que é isso? Ah, velho, eu nem vi, mano. Vambora aí. Fica, Jaleca. Eu tava tão perto de você, mano. Cara, isso aqui vai ser muito louco, gente. Isso aqui vai ser muito louco. Vamos lá, vamos lá, vamos lá. Ai, ai, caralho. O cara foi muito perto. Não, mano, eu fui muito burro, porque eu olhei pro outro lado, mano.",0.1106315031647682,0.8105005621910095,0.0788679718971252,NEU,0.5801049470901489,0.0023902647662907,0.0507995747029781,0.0028212398756295,0.0675948932766914,0.0032376509625464,0.011912502348423,0.20242359,Geleia,Minecraft,4 CAÇADORES VS 1 SPEEDRUNNER mas se AGACHAR FICA INVISÍVEL MINECRAFT [Cj6axVgdXrA],,GZ,GZ,GZ,"🎬 Canal: Geleia | 🎥 Vídeo: 4 CAÇADORES VS 1 SPEEDRUNNER mas se AGACHAR FICA INVISÍVEL MINECRAFT [Cj6axVgdXrA]
⏱️ Segmento/Index: 0
──────────────────────────────────────────────────
Fala transcrita:
""Nesse vídeo, meu objetivo é entrar no Nether e conseguir o olho do fim, enquanto quatro caçadores tentam me parar. Só que tem uma diferença. Sempre que eu agacho, eu fico invisível. Pode parecer que fica muito fácil pra mim, mas na verdade não. Porque invisível não pode usar armadura. Então, se você gostou da ideia e gostar do vídeo, se inscreve aqui no canal que eu tô rumo a um milhão de inscritos. E se depois você não gostar de algo, é só se inscrever, é grátis. Também passa nos canais dos caçadores que estão aí na descrição, e agora aproveita o vídeo. Vocês estão prontos? Ah, sempre mesmo. Então beleza, mano. Vou começar a contagem. Ih, tá valendo, mano. Ah, o cara já vai pra minha frente, velho. Que que é isso? Que que é isso? Ah, velho, eu nem vi, mano. Vambora aí. Fica, Jaleca. Eu tava tão perto de você, mano. Cara, isso aqui vai ser muito louco, gente. Isso aqui vai ser muito louco. Vamos lá, vamos lá, vamos lá. Ai, ai, caralho. O cara foi muito perto. Não, mano, eu fui muito burro, porque eu olhei pro outro lado, mano.""",Avaliador_C,Avaliador_F
2,"Bora, Frost, mata dois, já era pra ter matado dois, Frost, te disse que ia carregar Não, não cai nem couro aqui, Frost, nós tivéssemos caindo em couro aqui na zona, nós tivéssemos, tá ligado? Que o país bagaça Eu acho que você vai dar pra fristar cada vez mais fácil, já vinte e cinco Ei, véi, eu fiquei muito apalado, véi, que o D.Ranja namorou com o Yuri O que ele namorou com o Yuri era ela, véi Não era, véi? Ei, véi, não me lembre, não, véi Ei, bom, aqui é a Sarada, já mandou uma culpa pra ela, bom, pra Sarada Não, não, é, Sarada Sarada é segunda opção, por que nem eu Ih, é? Então, tu já pode ir pra ela, né, Arad? Já te deu fora e tu já pode ir pra Sarada Não, não, o que adianta é minha mãe se pedisse, nunca desiste é do seu sonho Eu não tô triste não, véi, qualquer momento ela se para do Yuri Tu quiser não desist, ó, eu sei, não acho não, não Vem aqui, galera, vem aqui, vem aqui, vem aqui Vou botando a minha rima, tá ligado agora O Bocca de 09 caiu na p*** nessa hora, wow Cadê o Bocca?",0.0866432934999466,0.8744191527366638,0.0389375649392604,NEU,0.758682906627655,0.0096277939155697,0.0708620995283126,0.0052710180170834,0.0415358282625675,0.0112927099689841,0.0234414394944906,0.2786282,meu nome é david,Roblox,NOVA HABILIDADE DO FF BOCA DE 09 FICOU INVISÍVEL NA PARTIDA [zPqkqyh3Eyo],,GZ,GZ,GZ,"🎬 Canal: meu nome é david | 🎥 Vídeo: NOVA HABILIDADE DO FF BOCA DE 09 FICOU INVISÍVEL NA PARTIDA [zPqkqyh3Eyo]
⏱️ Segmento/Index: 2
──────────────────────────────────────────────────
Fala transcrita:
""Bora, Frost, mata dois, já era pra ter matado dois, Frost, te disse que ia carregar Não, não cai nem couro aqui, Frost, nós tivéssemos caindo em couro aqui na zona, nós tivéssemos, tá ligado? Que o país bagaça Eu acho que você vai dar pra fristar cada vez mais fácil, já vinte e cinco Ei, véi, eu fiquei muito apalado, véi, que o D.Ranja namorou com o Yuri O que ele namorou com o Yuri era ela, véi Não era, véi? Ei, véi, não me lembre, não, véi Ei, bom, aqui é a Sarada, já mandou uma culpa pra ela, bom, pra Sarada Não, não, é, Sarada Sarada é segunda opção, por que nem eu Ih, é? Então, tu já pode ir pra ela, né, Arad? Já te deu fora e tu já pode ir pra Sarada Não, não, o que adianta é minha mãe se pedisse, nunca desiste é do seu sonho Eu não tô triste não, véi, qualquer momento ela se para do Yuri Tu quiser não desist, ó, eu sei, não acho não, não Vem aqui, galera, vem aqui, vem aqui, vem aqui Vou botando a minha rima, tá ligado agora O Bocca de 09 caiu na p*** nessa hora, wow Cadê o Bocca?""",Avaliador_C,Avaliador_F
51,médico mano ó o toquinho tá vindo eu vou morrer nossa caraca eu segurei a braba pesada aqui em cara eu vou com ele caraca os caras tão segurando bem em velho não segurando bem olha o toquinho relaxa porque eu tô indo te reviver não tô faltando um pouco faltou um pouco eu vou trocar de personagem aqui ó o milho aqui eu vou que se bravo aqui tô vivo tô vivo vai atira matei um beleza olha tem um milho ali na frente calma aí eu vou eu vou ganhando espaço pra gente caraca tem um cacto aqui em lugar vei aqui tá aqui tá aqui tá aqui ó esse bichinho chato pra caramba que é isso aí ó mano nosso mano nossa se ela virar árvore ferrou mata nós vou morrer matei pera pacão nossa mas destruiu o cacto tem que pegar a captura que o meio a gente já é nosso já é nosso tem que,0.1787793934345245,0.4019599854946136,0.4192605912685394,POS,0.9576042890548706,0.0147158186882734,0.073376715183258,0.0058286571875214,0.0795684829354286,0.0495126470923423,0.0435617938637733,0.45243698,AuthenticGames,Minecraft,AS MELHORES PLANTAS DO JOGO  - Plants Vs Zombies Battle for Neighborville [cLh0TEJH64s],,T,T,T,"🎬 Canal: AuthenticGames | 🎥 Vídeo: AS MELHORES PLANTAS DO JOGO  - Plants Vs Zombies Battle for Neighborville [cLh0TEJH64s]
⏱️ Segmento/Index: 51
──────────────────────────────────────────────────
Fala transcrita:
""médico mano ó o toquinho tá vindo eu vou morrer nossa caraca eu segurei a braba pesada aqui em cara eu vou com ele caraca os caras tão segurando bem em velho não segurando bem olha o toquinho relaxa porque eu tô indo te reviver não tô faltando um pouco faltou um pouco eu vou trocar de personagem aqui ó o milho aqui eu vou que se bravo aqui tô vivo tô vivo vai atira matei um beleza olha tem um milho ali na frente calma aí eu vou eu vou ganhando espaço pra gente caraca tem um cacto aqui em lugar vei aqui tá aqui tá aqui tá aqui ó esse bichinho chato pra caramba que é isso aí ó mano nosso mano nossa se ela virar árvore ferrou mata nós vou morrer matei pera pacão nossa mas destruiu o cacto tem que pegar a captura que o meio a gente já é nosso já é nosso tem que""",Avaliador_C,Avaliador_F
2,"Eu acho que quanto mais pulo, mais pulo mano, eu acho Tá Ó, vamos lá Cara, vai ser um negócio bem difícil aqui Mas, acho que dá hein mano Que dá, ó, já comprou um pouco de bloco aqui já mano Faz uns dias que eu não jogo Bad Wars, eu nem lembro direito como é que faz as paradinhas aqui Mas vamos tentar ganhar mano, vamos tentar ganhar Ai meu Deus Nossa senhora, eu já tô pulando muito alto mano Os caras já perguntando se eu trollo no chat Hahahaha Meu amigo Tá mano, ó, o açúcar é do time Ciano ali tá gente, ele tá com outro nick ali Mas, deu uns probleminha aqui Ó, eu vou pegar aqui uma chupadinha de ferro já E açúcar, a gente é inimigo hein Oi, tá bom, ai eu tô com medo aí Ai, tem cara aqui, tem cara aqui, tem cara aqui Não, não, não, não, não, meu Deus, meu Deus, meu Deus Hahahaha Hahahaha A gente tá lutando no espaço velho Que que é isso mano Hahahaha Batalha épica Mano, é muito louco, é muito difícil Veei, que Nossa, não vai ter nem como Não vai ter nem como terminar aqui, vei Que loucura, tá, vambora mano, ó, eu vou comprar Hahahaha, mano Que loucura, vei, vem cá, vem cá Ó, ó, ó, ó, ó, ó Ai meu Deus, tomei dano, tomei dano, tomei dano Meu Deus, tô tomando dano vei Não, não, não Não, não, não, não, não, não Eles destruíram minha cama, não Não, não Eu não acredito, velho Ai meu amigo, eu perdi Ah mano Eita Nossa, vei, que loucura mano Ah, ele ganhou aqui Eu tô lutando com os equipes de trocar, eles estão chatos hoje Galera, vamos ter que ir pra próxima partida mano Beleza mano Evita pular, eu troquei o plugue aqui",0.1578337848186493,0.6447474956512451,0.1974187046289444,NEU,0.5322997570037842,0.0117487516254186,0.0540964528918266,0.0064976513385772,0.0404584556818008,0.0035564913414418,0.0268426872789859,0.2667042,Geleia,Minecraft,1 PULO  MAIS SUPER PULO NO MINECRAFT [GySwdlXitVQ],,GZ,GZ,GZ,"🎬 Canal: Geleia | 🎥 Vídeo: 1 PULO  MAIS SUPER PULO NO MINECRAFT [GySwdlXitVQ]
⏱️ Segmento/Index: 2
──────────────────────────────────────────────────
Fala transcrita:
""Eu acho que quanto mais pulo, mais pulo mano, eu acho Tá Ó, vamos lá Cara, vai ser um negócio bem difícil aqui Mas, acho que dá hein mano Que dá, ó, já comprou um pouco de bloco aqui já mano Faz uns dias que eu não jogo Bad Wars, eu nem lembro direito como é que faz as paradinhas aqui Mas vamos tentar ganhar mano, vamos tentar ganhar Ai meu Deus Nossa senhora, eu já tô pulando muito alto mano Os caras já perguntando se eu trollo no chat Hahahaha Meu amigo Tá mano, ó, o açúcar é do time Ciano ali tá gente, ele tá com outro nick ali Mas, deu uns probleminha aqui Ó, eu vou pegar aqui uma chupadinha de ferro já E açúcar, a gente é inimigo hein Oi, tá bom, ai eu tô com medo aí Ai, tem cara aqui, tem cara aqui, tem cara aqui Não, não, não, não, não, meu Deus, meu Deus, meu Deus Hahahaha Hahahaha A gente tá lutando no espaço velho Que que é isso mano Hahahaha Batalha épica Mano, é muito louco, é muito difícil Veei, que Nossa, não vai ter nem como Não vai ter nem como terminar aqui, vei Que loucura, tá, vambora mano, ó, eu vou comprar Hahahaha, mano Que loucura, vei, vem cá, vem cá Ó, ó, ó, ó, ó, ó Ai meu Deus, tomei dano, tomei dano, tomei dano Meu Deus, tô tomando dano vei Não, não, não Não, não, não, não, não, não Eles destruíram minha cama, não Não, não Eu não acredito, velho Ai meu amigo, eu perdi Ah mano Eita Nossa, vei, que loucura mano Ah, ele ganhou aqui Eu tô lutando com os equipes de trocar, eles estão chatos hoje Galera, vamos ter que ir pra próxima partida mano Beleza mano Evita pular, eu troquei o plugue aqui""",Avaliador_C,Avaliador_F
2,"Quebra! Quebra! Quebra! Quebra! Quebra! Quebra! Doutora Carminha! O que está acontecendo, autoridade? Elas estão destruindo minha casa! Quebra! Quebra! Doutora Carminha, elas quebraram sua casinha, né? Quebra! Quebra! Elas estão quebrando minha casinha! Quebra! Quebra! Elas estão quebrando minha casinha! Quebra! Quebra! Pára! Pain! Quebra! Quebra! Quebra! Quebra! Quebra! Quebra! Vocês desobedecerão! E deixam morrer, Elas! Quebra! Foi o bichinho do quebra! Agora vou levar pra punição! Vem! Quebra! Quebra! Não, não vai ter punição! Não vai ter punição porque vez quebra quebra.",0.6881837844848633,0.2893989980220794,0.0224171504378318,NEG,0.9498603343963624,0.0085959183052182,0.0511886775493621,0.0047184946015477,0.0539156198501586,0.3267059028148651,0.0116711864247918,0.53579444,Lokis,Roblox,AS QUEBRADORAS DE PAREDES  Roblox - Destruction Physics [KssmQCdfdAk],,T,T,T,"🎬 Canal: Lokis | 🎥 Vídeo: AS QUEBRADORAS DE PAREDES  Roblox - Destruction Physics [KssmQCdfdAk]
⏱️ Segmento/Index: 2
──────────────────────────────────────────────────
Fala transcrita:
""Quebra! Quebra! Quebra! Quebra! Quebra! Quebra! Doutora Carminha! O que está acontecendo, autoridade? Elas estão destruindo minha casa! Quebra! Quebra! Doutora Carminha, elas quebraram sua casinha, né? Quebra! Quebra! Elas estão quebrando minha casinha! Quebra! Quebra! Elas estão quebrando minha casinha! Quebra! Quebra! Pára! Pain! Quebra! Quebra! Quebra! Quebra! Quebra! Quebra! Vocês desobedecerão! E deixam morrer, Elas! Quebra! Foi o bichinho do quebra! Agora vou levar pra punição! Vem! Quebra! Quebra! Não, não vai ter punição! Não vai ter punição porque vez quebra quebra.""",Avaliador_C,Avaliador_F
2,"Hahaha, e essa aqui, ela tá assustadora Bom, eu já vi aqui muitas inspirações de Momi, mas eu acho que eu posso criar a minha própria junto com vocês Então bora lá comprar os itens Confesso para vocês que eu já tentei virar Momilong Legs antes e não ficou uma transformação tão legal Então eu vou começar aqui vindo nos personagens e nos comprados e vou transformar o meu personagem em um esqueleto Já que a Momilong Legs é longa, é grande, vamos deixar um corpo grande para ela Mas eu também quero mudar a cabeça Agora então vamos mudar a cabeça para deixar pronto para receber as roupas Eu acho que eu vou deixar essa cabeça de mulher mesmo que eu estava Pronto, não ficou tão legal com esse cabelo do esqueleto, mas é o que nós temos por enquanto antes de fazer qualquer mudança E eu também quero mudar o tronco Eu só não sei qual que eu coloco, qual vai ser melhor? Será que eu deixo o de esqueleto por enquanto? Ou eu coloco aqui outro tronco, sei lá Bom, por enquanto eu vou deixar o de esqueleto, se for preciso eu venho e troco Bora para a loja do avatar Primeiro eu vou escrever aqui Momilong para ver o que aparece E vamos ver...",0.0187570303678512,0.1506922543048858,0.8305507302284241,POS,0.0111545911058783,0.0038874463643878,0.0303279384970664,0.0032529952004551,0.0321932695806026,0.001393559272401,0.0067466888576745,0.1587729,Papile,Roblox,VIVENDO COMO A MOMMY LONG LEGS no ROBLOX Poppy Playtime CAPITULO 2 [tedPP-srOAI],0.018756965175271,NT,NT,NT,"🎬 Canal: Papile | 🎥 Vídeo: VIVENDO COMO A MOMMY LONG LEGS no ROBLOX Poppy Playtime CAPITULO 2 [tedPP-srOAI]
⏱️ Segmento/Index: 2
──────────────────────────────────────────────────
Fala transcrita:
""Hahaha, e essa aqui, ela tá assustadora Bom, eu já vi aqui muitas inspirações de Momi, mas eu acho que eu posso criar a minha própria junto com vocês Então bora lá comprar os itens Confesso para vocês que eu já tentei virar Momilong Legs antes e não ficou uma transformação tão legal Então eu vou começar aqui vindo nos personagens e nos comprados e vou transformar o meu personagem em um esqueleto Já que a Momilong Legs é longa, é grande, vamos deixar um corpo grande para ela Mas eu também quero mudar a cabeça Agora então vamos mudar a cabeça para deixar pronto para receber as roupas Eu acho que eu vou deixar essa cabeça de mulher mesmo que eu estava Pronto, não ficou tão legal com esse cabelo do esqueleto, mas é o que nós temos por enquanto antes de fazer qualquer mudança E eu também quero mudar o tronco Eu só não sei qual que eu coloco, qual vai ser melhor? Será que eu deixo o de esqueleto por enquanto? Ou eu coloco aqui outro tronco, sei lá Bom, por enquanto eu vou deixar o de esqueleto, se for preciso eu venho e troco Bora para a loja do avatar Primeiro eu vou escrever aqui Momilong para ver o que aparece E vamos ver...""",Avaliador_C,Avaliador_F
8,"Coloquem aí nos comentários se vocês gostam de Usar moletom, tênis, Salto, vestido Qual é o seu estilo? Gente, mas o salto Salto?",0.1029604896903038,0.8713446855545044,0.0256948303431272,NEU,0.0015324359992519,0.0003223888634238,0.0054589151404798,0.0004637694219127,0.002110478002578,0.0002393573377048,0.0004563381080515,0.049584184,Julia MineGirl,Roblox,DESFILE DE LOOKS NO MINECRAFT Fashion Show [Qvucu1L8A7A],,NT,NT,NT,"🎬 Canal: Julia MineGirl | 🎥 Vídeo: DESFILE DE LOOKS NO MINECRAFT Fashion Show [Qvucu1L8A7A]
⏱️ Segmento/Index: 8
──────────────────────────────────────────────────
Fala transcrita:
""Coloquem aí nos comentários se vocês gostam de Usar moletom, tênis, Salto, vestido Qual é o seu estilo? Gente, mas o salto Salto?""",Avaliador_C,Avaliador_F
9,"Ah, entendi E o que quer dizer? Quer dizer que é um baú com explosivos de novo, né? Com certeza que é uma trollagem sua Não, não, não, já peguei, eu parei de fazer a trollagem, eu parei É, entendi Então eu vou abrir pra ver o que é que tem dentro Calma aí, deixa eu só pular aqui em cima dele pra não ter nenhum problema, né? Agora, tá vazio esse baú McFly Deixa eu sair daqui, não tem nada demais não, até mais, tchau Eu vou ainda nessa, mas sim, eu vou ainda nessa E não explodiu, é, dá uma olhada aí, vê aí Não, não, já detenho como não, cara não Essa foi muito boa, consegui despistar o McFly e ele caiu de própria trollagem Deixa eu ficar pequeno, o que? Ele tá me... Corre, corre, corre, corre, jtp Eu te vi, você na minha casa Rápido, vamos lá, tem que ir pro esconderijo Pro esconderijo Não, não, não, não, não, essa foi por pouco, pessoal, eu tô chegando Tô chegando perto do esconderijo, será que eu vou conseguir?",0.4959281086921692,0.4659924507141113,0.038079485297203,NEG,0.3883781731128692,0.0072126523591578,0.048640914261341,0.0049734315834939,0.0570925734937191,0.0048848493024706,0.0074101304635405,0.36095104,JP Plays,Minecraft,fiz uma BASE SECRETA dentro da casa do meu amigo [1bNRu1m-1Go],,GZ,GZ,GZ,"🎬 Canal: JP Plays | 🎥 Vídeo: fiz uma BASE SECRETA dentro da casa do meu amigo [1bNRu1m-1Go]
⏱️ Segmento/Index: 9
──────────────────────────────────────────────────
Fala transcrita:
""Ah, entendi E o que quer dizer? Quer dizer que é um baú com explosivos de novo, né? Com certeza que é uma trollagem sua Não, não, não, já peguei, eu parei de fazer a trollagem, eu parei É, entendi Então eu vou abrir pra ver o que é que tem dentro Calma aí, deixa eu só pular aqui em cima dele pra não ter nenhum problema, né? Agora, tá vazio esse baú McFly Deixa eu sair daqui, não tem nada demais não, até mais, tchau Eu vou ainda nessa, mas sim, eu vou ainda nessa E não explodiu, é, dá uma olhada aí, vê aí Não, não, já detenho como não, cara não Essa foi muito boa, consegui despistar o McFly e ele caiu de própria trollagem Deixa eu ficar pequeno, o que? Ele tá me... Corre, corre, corre, corre, jtp Eu te vi, você na minha casa Rápido, vamos lá, tem que ir pro esconderijo Pro esconderijo Não, não, não, não, não, essa foi por pouco, pessoal, eu tô chegando Tô chegando perto do esconderijo, será que eu vou conseguir?""",Avaliador_C,Avaliador_F
